id	name	fans_count	author_followers_count	image_url	about	influences	works_count	hometown	born_at	died_at	goodreads_author	author_url
19090656	Marcela Ferreira	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/19090656.Marcela_Ferreira
19497796	Francisco Adolfo de Varnhagen Gabriel Soares de Sousa	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/19497796.Francisco_Adolfo_de_Varnhagen_Gabriel_Soares_de_Sousa
15647800	Luiz Antonio Barreto	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	8	Unknown			False	https://www.goodreads.com/author/show/15647800.Luiz_Antonio_Barreto
2887488	Gonçalves Dias	10	10	https://images.gr-assets.com/authors/1330363870p5/2887488.jpg	"Antônio Gonçalves Dias was a Brazilian Romantic poet, playwright and linguist. A major exponent of the Brazilian Romanticism and of the literary tradition known as ""Indianism"", he is famous for writing the poem ""Canção do exílio"", arguably the most well-known poem of the Brazilian literature, the short epic poem I-Juca-Pirama, and many other nationalist and patriotic poems that would later give him the title of national poet of Brazil. He was also an avid researcher of the Brazilian indigenous languages and folklore."	Unknown	60	Caxias, Maranhão	1823/08/10	1864/11/03	False	https://www.goodreads.com/author/show/2887488.Gon_alves_Dias
4295023	Felisbello Freire	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	24	Unknown			False	https://www.goodreads.com/author/show/4295023.Felisbello_Freire
4862702	Teixeira Bastos	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	7	Unknown			False	https://www.goodreads.com/author/show/4862702.Teixeira_Bastos
3306300	José Ignacio Garmendia	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	15	Unknown			False	https://www.goodreads.com/author/show/3306300.Jos_Ignacio_Garmendia
129440	Vinicius de Moraes	120	120	https://images.gr-assets.com/authors/1224186916p5/129440.jpg	Marcus Vinicius da Cruz de Mello Moraes (October 19, 1913 - July 9, 1980), better known as Vinicius de Moraes, nicknamed O Poetinha (the little poet), was born in Rio de Janeiro, Brazil. Son of Lydia Cruz de Moraes and Clodoaldo Pereira da Silva Moraes, he was a seminal figure in contemporary Brazilian music. As a poet, he wrote lyrics for a great number of songs that became all-time classics. He was also a composer of Bossa nova, a playwright, a diplomat and, as an interpreter of his own songs, he left several important albums.	Unknown	93	Rio de Janeiro	1913/10/19	1980/07/09	False	https://www.goodreads.com/author/show/129440.Vinicius_de_Moraes
14192199	Francisco de Mello Franco	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	8	Unknown			False	https://www.goodreads.com/author/show/14192199.Francisco_de_Mello_Franco
18218552	Sílvia Maria Azevedo	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/18218552.S_lvia_Maria_Azevedo
21475502	Miguel Ângelo de Azevedo	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/21475502.Miguel_ngelo_de_Azevedo
5031312	Dante Alighieri	4208	4208	https://images.gr-assets.com/authors/1310943198p5/5031312.jpg	Dante Alighieri, or simply Dante (May 14/June 13 1265 – September 13/14, 1321), is one of the greatest poets in the Italian language; with the comic story-teller Boccaccio and the poet Petrarch, he forms the classic trio of Italian authors. Dante Alighieri was born in the city-state Florence in 1265. He first saw the woman, or rather the child, who was to become the poetic love of his life when he was almost nine years old and she was some months younger. In fact, Beatrice married another man, Simone di' Bardi, and died when Dante was 25, so their relationship existed almost entirely in Dante's imagination, but she nonetheless plays an extremely important role in his poetry. Dante attributed all the heavenly virtues to her soul and imagined, in his masterpiece The Divine Comedy, that she was his guardian angel who alternately berated and encouraged him on his search for salvation.Politics as well as love deeply influenced Dante's literary and emotional life. Renaissance Florence was a thriving, but not a peaceful city: different opposing factions continually struggled for dominance there. The Guelfs and the Ghibellines were the two major factions, and in fact that division was important in all of Italy and other countries as well. The Pope and the Holy Roman Emperor were political rivals for much of this time period, and in general the Guelfs were in favor of the Pope, while the Ghibellines supported Imperial power. By 1289 in the battle of Campaldino the Ghibellines largely disappeared from Florence. Peace, however, did not insue. Instead, the Guelf party divided between the Whites and the Blacks (Dante was a White Guelf). The Whites were more opposed to Papal power than the Blacks, and tended to favor the emperor, so in fact the preoccupations of the White Guelfs were much like those of the defeated Ghibellines. In this divisive atmosphere Dante rose to a position of leadership. in 1302, while he was in Rome on a diplomatic mission to the Pope, the Blacks in Florence seized power with the help of the French (and pro-Pope) Charles of Valois. The Blacks exiled Dante, confiscating his goods and condemning him to be burned if he should return to Florence.Dante never returned to Florence. He wandered from city to city, depending on noble patrons there. Between 1302 and 1304 some attempts were made by the exiled Whites to retrieve their position in Florence, but none of these succeeded and Dante contented himself with hoping for the appearance of a new powerful Holy Roman Emperor who would unite the country and banish strife. Henry VII was elected Emperor in 1308, and indeed laid seige to Florence in 1312, but was defeated, and he died a year later, destroying Dante's hopes. Dante passed from court to court, writing passionate political and moral epistles and finishing his Divine Comedy, which contains the Inferno, Purgatorio, and Paradiso. He finally died in Ravenna in 1321.	"<a href=""https://www.goodreads.com/author/show/879.Plato"" title=""Plato"" rel=""nofollow noopener"">Plato</a>, <a href=""https://www.goodreads.com/author/show/919.Virgil"" title=""Virgil"" rel=""nofollow noopener"">Virgil</a>, <a href=""https://www.goodreads.com/author/show/1127.Ovid"" title=""Ovid"" rel=""nofollow noopener"">Ovid</a>, <a href=""https://www.goodreads.com/author/show/2192.Aristotle"" title=""Aristotle"" rel=""nofollow noopener"">Aristotle</a>, <a href=""https://www.goodreads.com/author/show/158904.Thomas_Aquinas"" title=""Thomas Aquinas"" rel=""nofollow noopener"">Thomas Aquinas</a>, <a href=""https://www.goodreads.com/author/show/5589950.Boethius"" title=""Boethius"" rel=""nofollow noopener"">Boethius</a>, <a href=""https://www.goodreads.com/author/show/13755.Marcus_Tullius_Cicero"" title=""Marcus Tullius Cicero"" rel=""nofollow noopener"">Marcus Tullius Cicero</a>, <a href=""https://www.goodreads.com/author/show/6819578.Augustine_of_Hippo"" title=""Augustine of Hippo"" rel=""nofollow noopener"">Augustine of Hippo</a>"	802	Florence	1265/05/14	1321/09/05	False	https://www.goodreads.com/author/show/5031312.Dante_Alighieri
4504712	M. A. Saluzzo	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/4504712.M_A_Saluzzo
20104878	Monteiro Ramalho	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/20104878.Monteiro_Ramalho
3137322	Fyodor Dostoyevsky	38935	38935	https://images.gr-assets.com/authors/1626034289p5/3137322.jpg	Fyodor Mikhailovich Dostoevsky was born in Moscow in 1821. His debut, the epistolary novella Poor Folk (1846), made his name. In 1849 he was arrested for involvement with the politically subversive 'Petrashevsky circle' and until 1854 he lived in a convict prison in Omsk, Siberia. From this experience came The House of the Dead (1860-2). In 1860 he began the journal Vremya (Time). Already married, he fell in love with one of his contributors, Appollinaria Suslova, eighteen years his junior, and developed a ruinous passion for roulette. After the death of his first wife, Maria, in 1864, Dostoyevsky completed Notes from Underground and began work towards Crime and Punishment (1866). The major novels of his late period are The Idiot (1868), Demons (1871-2) and The Brothers Karamazov (1879-80). He died in 1881.(Russian: Фёдор Михайлович Достоевский) (see Fiodor Dostoïevski/Fiódor M. Dostoievski).	Unknown	1671	Moscow, Russian Empire	1821/11/11	1881/02/09	False	https://www.goodreads.com/author/show/3137322.Fyodor_Dostoyevsky
6914747	Caldre e Fião	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/6914747.Caldre_e_Fi_o
4071310	Joaquim De Araújo	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	9	Unknown			False	https://www.goodreads.com/author/show/4071310.Joaquim_De_Ara_jo
331270	Wenceslau de Moraes	18	18	https://images.gr-assets.com/authors/1367346491p5/331270.jpg	Wenceslau de Moraes nasceu em Lisboa a 30 de maio de 1854 e faleceu a 1 de Julho de 1929, em Tokushima.Enquanto oficial da Marinha, exerceu funções inerentes ao seu posto em Macau, Moçambique e Timor. Chegou a Macau em 1888, aí permanecendo até 1898. Da sua relação com Mo Wong Shi Moraes, também conhecida como Wong Ioc Chan e Atchan, nasceram dois filhos, José (n. 1893) e João Moraes (n. 1894). Estes acompanharam a mãe para Hong Kong quando Atchan decidiu abandonar Wenceslau.Já no Japão, Wenceslau de Moraes assumiu em 1899 o posto de cônsul de Portugal em Hiogo e Osaka. Logo depois foi nomeado para exercer essas funções em Kobe e Osaka. A seu pedido, foi exonerado deste posto e da Marinha em 1913.	Unknown	43	Lisboa	1854/05/30	1929/07/01	False	https://www.goodreads.com/author/show/331270.Wenceslau_de_Moraes
3488252	Roque Gameiro	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/3488252.Roque_Gameiro
5761057	Grupo Opni	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/5761057.Grupo_Opni
6936923	Melo de Matos	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/6936923.Melo_de_Matos
4019378	José Agostinho de Macedo	0	0	https://images.gr-assets.com/authors/1366414841p5/4019378.jpg	Unknown	Unknown	66	Beja	1761/09/11	1831/10/03	False	https://www.goodreads.com/author/show/4019378.Jos_Agostinho_de_Macedo
7798067	Antonio Galvao	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	7	Unknown			False	https://www.goodreads.com/author/show/7798067.Antonio_Galvao
1265043	Alonzo Reed	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	34	Unknown			False	https://www.goodreads.com/author/show/1265043.Alonzo_Reed
147071	Mario de Almeida	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	6	Unknown			False	https://www.goodreads.com/author/show/147071.Mario_de_Almeida
181316	Teresa Rita Lopes	3	3	https://images.gr-assets.com/authors/1452861377p5/181316.jpg	Unknown	Unknown	21	Faro			False	https://www.goodreads.com/author/show/181316.Teresa_Rita_Lopes
8265127	Alfredo Freire de Andrade	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/8265127.Alfredo_Freire_de_Andrade
20237515	José Joaquim Medeiros de Albuquerque	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/20237515.Jos_Joaquim_Medeiros_de_Albuquerque
4722471	Francisco Teixeira de Queiroz	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	14	Unknown			False	https://www.goodreads.com/author/show/4722471.Francisco_Teixeira_de_Queiroz
1508433	Sergio Alcides	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	17	Unknown			False	https://www.goodreads.com/author/show/1508433.Sergio_Alcides
4090511	Pêro Vaz de Caminha	3	3	https://images.gr-assets.com/authors/1380063919p5/4090511.jpg	Pêro Vaz de Caminha was a Portuguese knight that accompanied Pedro Álvares Cabral to India in 1500, as a secretary to the royal factory. Caminha wrote the detailed official report of the April 1500 discovery of Brazil by Cabral's fleet (Carta de Pêro Vaz de Caminha, dated 1 May, 1500). He died in a riot in Calicut, India, at the end of that year.	Unknown	16	Porto		1500/12/05	False	https://www.goodreads.com/author/show/4090511.P_ro_Vaz_de_Caminha
2883188	Helena Ramos	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	27	Unknown			False	https://www.goodreads.com/author/show/2883188.Helena_Ramos
17918841	Antonio Ribeiro Dos Santos	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/17918841.Antonio_Ribeiro_Dos_Santos
896286	Joao de Castro	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	15	Unknown			False	https://www.goodreads.com/author/show/896286.Joao_de_Castro
3321147	Paulo Setubal	2	2	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	15	Unknown			False	https://www.goodreads.com/author/show/3321147.Paulo_Setubal
19358257	Palha Francisco	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/19358257.Palha_Francisco
14282685	Manuel José Araújo Porto-Alegre	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/14282685.Manuel_Jos_Ara_jo_Porto_Alegre
16603901	Jose Simoes Dias	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	4	Unknown			False	https://www.goodreads.com/author/show/16603901.Jose_Simoes_Dias
4464462	Décio Carneiro	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	5	Unknown			False	https://www.goodreads.com/author/show/4464462.D_cio_Carneiro
540628	José de Alencar	177	177	https://images.gr-assets.com/authors/1307316908p5/540628.jpg	José Martiniano de Alencar was a Brazilian lawyer, politician, orator, novelist and dramatist. He is one of the most famous writers of the first generation of Brazilian Romanticism, writing historical, regionalist and Indianist romances — being the most famous The Guarani. He wrote some works under pen name Erasmo.He is patron of the 23rd chair of the Brazilian Academy of Letters.José de Alencar was born in what is today the bairro of Messejana on May 1, 1829, to priest (and later senator)  José Martiniano Pereira de Alencar and his cousin Ana Josefina de Alencar. Moving to São Paulo in 1844, he graduated in Law at the Faculdade de Direito da Universidade de São Paulo in 1850 and starts to follow his lawyer career at Rio de Janeiro. Invited by his friend Francisco Otaviano, he becomes a collaborator for journal Correio Mercantil. He also wrote for the Diário do Rio de Janeiro and the Jornal do Commercio.The house of José de Alencar, in MessejanaIt was in the Diário do Rio de Janeiro, during the year of 1856, that Alencar gained notoriety, writing the Cartas sobre A Confederação dos Tamoios, under the pseudonym Ig. In those, he criticized the homonymous poem by Gonçalves de Magalhães. Also in 1856, he wrote and published under feuilleton form his first romance: Cinco Minutos.He was a personal friend of Joaquim Maria Machado de Assis. Coincidentally, Alencar is the patron of the chair Assis occupied.He died in Rio de Janeiro in 1877, a victim of tuberculosis.	Unknown	82	Fortaleza	1829/05/01	1877/12/12	False	https://www.goodreads.com/author/show/540628.Jos_de_Alencar
5446304	Maria Ema Tarracha Ferreira	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	15	Unknown			False	https://www.goodreads.com/author/show/5446304.Maria_Ema_Tarracha_Ferreira
3255843	Marian Brown	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	13	Unknown			False	https://www.goodreads.com/author/show/3255843.Marian_Brown
16055811	Figueiredo Pimentel	3	3	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/16055811.Figueiredo_Pimentel
16931142	Joao Marque S de Carvalho	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/16931142.Joao_Marque_S_de_Carvalho
2892642	Raul Brandão	61	61	https://images.gr-assets.com/authors/1247831420p5/2892642.jpg	Raul Germano Brandão (Foz do Douro, March 12, 1867 – Lisbon, December 5, 1930) was a Portuguese writer, journalist and military officer, notable for the realism of his literary descriptions and by the lyricism of his speech. Brandão was born in Foz do Douro, a parish of Porto, where he spent the majority of his youth. Born in a family of sailors, the ocean and the sailors were a recurrent theme in his work.Brandão finished his secondary studies in 1891. After that, the joined the military academy, where he initiated a long career in the Ministry of War. While working in the ministry, he also worked as a journalist and published several books.In 1896, Brandão was commissioned in Guimarães, where he would know his future wife. He married in the next year and settled in the city. Despite living in Guimarães, Brandão spent long periods in Lisbon. After retiring from the army, in 1912, Brandão initiated the most productive period of his writing career. He died on December 5, 1930, age 63, after publishing a profuse journalistic and literary work.Published works:1890 - Impressões e Paisagens 1896 - História de um Palhaço 1901 - O Padre 1903 - A Farsa 1906 - Os Pobres 1912 - El-Rei Junot 1914 - A Conspiração de 1817 1917 - Húmus (1917) 1919 - Memórias (vol. I) 1923 - Teatro 1923 - Os Pescadores 1925 - Memórias (vol. II) 1926 - As Ilhas Desconhecidas 1926 - A Morte do Palhaço e o Mistério da Árvore 1927 - Jesus Cristo em Lisboa, with Teixeira de Pascoaes 1929 - O Avejão 1930 - Portugal Pequenino, with Maria Angelina Brandão 1931 - O Pobre de Pedir 1933 - Vale de Josafat Source: http://en.wikipedia.org/wiki/Raul_Bra...	Unknown	56	Foz do Douro, Porto	1867/03/12	1930/12/05	False	https://www.goodreads.com/author/show/2892642.Raul_Brand_o
334108	Mariana Alcoforado	9	9	https://images.gr-assets.com/authors/1244557418p5/334108.jpg	Mariana Vaz Alcoforado (Santa Maria da Feira, Beja, 22 April 1640 - Beja, 28 July 1723), was a Portuguese nun, living in the convent of the Poor Ladies (Convento de Nossa Senhora da Conceição) in Beja, Portugal.Debate continues as to whether Mariana was the real Portuguese author of the Letters of a Portuguese Nun (comprising five letters). Her purported love affair with the French officer Noël Bouton, Marquis de Chamilly and later Marshall of France, has made Beja famous in (mainly Portuguese and French) literary circles.Some literary scholars consider the letters a fictional work and their authorship is ascribed to Gabriel-Joseph de La Vergne, comte de Guilleragues (1628–1685), although a real nun named Mariana Alcoforado did exist. In her recent book Letters of a Portuguese Nun: Uncovering the Mystery Behind a Seventeenth-Century Forbidden Love (2006), the author Myriam Cyr has attempted to reassert the attribution of the letters to the real Mariana Alcoforado.	Unknown	12	Beja	1640/04/22	1723/07/28	False	https://www.goodreads.com/author/show/334108.Mariana_Alcoforado
5977219	Peter Apian	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	27	Unknown			False	https://www.goodreads.com/author/show/5977219.Peter_Apian
20889756	Marcelo Frizon	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/20889756.Marcelo_Frizon
50824	Maria Filomena Mónica	35	35	https://images.gr-assets.com/authors/1317220383p5/50824.jpg	MARIA FILOMENA MÓNICA nasceu em Lisboa, a 30 de Janeiro de 1943. Licenciou-se em Filosofia na Universidade de Lisboa, em 1969, e doutorou-se em Sociologia na Universidade de Oxford, em 1978.Colabora regularmente na imprensa. Entre outros livros publicados, é autora de «Eça de Queirós» (Quetzal, 2001), «Bilhete de Identidade» (Alêtheia, 2005) e «Cesário Verde» (Alêtheia, 2007).É investigadora-coordenadora do Instituto de Ciências Sociais da Universidade de Lisboa.	Unknown	56	Lisboa	1943/01/30		False	https://www.goodreads.com/author/show/50824.Maria_Filomena_M_nica
15618563	Bernardo de Sá Nogueira de Figueiredo	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Bernardo de Sá Nogueira de Figueiredo, 1st Marquess de Sá da Bandeira (Santarém; 26 September 1795 – Lisbon; 6 January 1876) was a Portuguese nobleman and politician. He served as Prime Minister of Portugal for five times. He was the most prominent Portuguese defender of the abolition of slavery in Portugal and its domains. [Wikipedia]	Unknown	7	Unknown			False	https://www.goodreads.com/author/show/15618563.Bernardo_de_S_Nogueira_de_Figueiredo
16274473	António Florêncio Ferreira	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/16274473.Ant_nio_Flor_ncio_Ferreira
1619178	Paulo Franchetti	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	13	Unknown			False	https://www.goodreads.com/author/show/1619178.Paulo_Franchetti
4828635	Giorgio Dolfini	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	9	Unknown			False	https://www.goodreads.com/author/show/4828635.Giorgio_Dolfini
2044560	Alberto de Oliveira	0	0	https://images.gr-assets.com/authors/1330364215p5/2044560.jpg	"Antônio Mariano de Oliveira was a Brazilian poet, pharmacist and professor, more well known by his pen name Alberto de Oliveira. Alongside Olavo Bilac and Raimundo Correia, he comprised the Brazilian ""Parnassian Triad""."	Unknown	18	Saquarema, Rio de Janeiro	1857/04/28	1937/01/19	False	https://www.goodreads.com/author/show/2044560.Alberto_de_Oliveira
4970620	Anita Roy Dobbs	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	9	Unknown			False	https://www.goodreads.com/author/show/4970620.Anita_Roy_Dobbs
1142837	Coelho Netto	6	6	https://images.gr-assets.com/authors/1460127880p5/1142837.jpg	"Henrique Maximiano Coelho Netto (Caxias, 21 de fevereiro de 1864 — Rio de Janeiro, 28 de novembro de 1934) foi um escritor (cronista, folclorista, romancista, crítico e teatrólogo), político e professor brasileiro, membro da Academia Brasileira de Letras onde foi o fundador da Cadeira número 2.[1]Foi considerado o ""Príncipe dos Prosadores Brasileiros"", numa votação realizada em 1928 pela revista O Malho.[1] Apesar disto, foi consideravelmente combatido pelos modernistas, sendo pouco lido desde então, em verdadeiro ostracismo intelectual e literário.[2]"	Unknown	51	Caxias	1864/02/21	1934/11/28	False	https://www.goodreads.com/author/show/1142837.Coelho_Netto
4810966	Moura, Visconde de Vila	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/4810966.Moura_Visconde_de_Vila
17878640	Joao Evangelista de Moraes Sarmento	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/17878640.Joao_Evangelista_de_Moraes_Sarmento
14410037	Ana Cláudia Suriani da Silva	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	6	Unknown			False	https://www.goodreads.com/author/show/14410037.Ana_Cl_udia_Suriani_da_Silva
11015467	Jan Oliveira	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	684	Unknown			False	https://www.goodreads.com/author/show/11015467.Jan_Oliveira
15792125	Alexandr Herculano De Carvalho E Araujo	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/15792125.Alexandr_Herculano_De_Carvalho_E_Araujo
17273711	Fábio Marques Mendes	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/17273711.F_bio_Marques_Mendes
4242356	J.M. Pereira da Silva	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	7	Unknown			False	https://www.goodreads.com/author/show/4242356.J_M_Pereira_da_Silva
7322954	Leo Kades	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	46	Unknown			False	https://www.goodreads.com/author/show/7322954.Leo_Kades
948674	Henry Koster	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	15	Unknown			False	https://www.goodreads.com/author/show/948674.Henry_Koster
18461386	Guilherme de Santa Rita	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/18461386.Guilherme_de_Santa_Rita
1508417	Gilberto Vilar de Carvalho	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/1508417.Gilberto_Vilar_de_Carvalho
2081677	Luis Gama	2	2	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	5	Unknown			False	https://www.goodreads.com/author/show/2081677.Luis_Gama
