id;id;title;country_code;image_url;publication_year;publisher;language_code;is_ebook;description;average_rating;num_pages;format;ratings_count;text_reviews_count;url;series_works
11150386;11150386;As Aventuras de Tibicuera;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;2003;Editora Globo;por;FALSE;"""Aqui estão as aventuras de Tibicuera, contadas por ele próprio. O herói narra sua fabulosa viagem através do tempo, que começou numa taba tupinambá, antes de 1500, e terminou num arranha-céu de Copacabana em 1942."" Assim Erico Verissimo apresenta sua versão da história nacional, publicada em 1937 com o objetivo de fazer frente ao nacionalismo ufanista do Estado Novo. Logo no início, o herói recebe dois presentes do pajé de sua tribo: o apelido Tibicuera, que significa ""cemitério"" em sua língua, e o segredo da eterna mocidade.<br />A posse desse segundo regalo lhe permite participar de episódios marcantes da história do Brasil. O índio está no litoral da Bahia quando Cabral aporta, em 1500. Participa da luta contra os franceses e os holandeses no Rio de Janeiro e em Pernambuco, e da defesa do Quilombo dos Palmares. Combate na Revolução Farroupilha e está presente nos eventos da Independência, bem como na agitação que marca a proclamação da República.<br />Trata-se de uma mistura de fato e ficção que ensina, além de divertir, ao possibilitar que a história se desenrole - conforme diz Tibicuera - como ""um romance de aventuras que se passa na Terra e tem como personagem principal a Humanidade"".";3.44;174;Paperback;68;0;https://www.goodreads.com/book/show/11150386-as-aventuras-de-tibicuera;
17411072;17411072;Espião e Amante;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361671207l/17411072._SX98_.jpg;1965;Best Seller;por;FALSE;"Espião e amante, história contada na 1ª pessoa, nos traz um James Bond dotado daquela virilidade, desprendimento, decisão e agressividade que representam uma parcela concreta da luta de bastidores entre as grandes potências, luta que se desenrola no dia a dia, enquanto o comum dos homens prossegue em suas existências tantas vêzes monótonas... Monotonia que de maneira alguma se inscreve na vida dos personagens dêste livro, que não a procuram, em suas existências arriscadas, trepidantes, passadas em diferentes países sob o signo do jôgo dos interêsses dos ""grandes"". Daí não se poder jamais qualificar de pura fantasia ou absurdo o que lemos e encontramos nas páginas do livro de Ian Fleming ora publicado. Ignorar que há mesmo James Bonds além e aquém da ""Cortina de Ferro"", às voltas com outros agentes, perigos inesperados a cada passo, segredos a deslindar, é ignorar em que mundo vivemos. E é justamente porque conseguiu nos transmitir com côres de autenticidade e vibração as peripécias por que passa James Bond e os que em seu caminho se interpõem, que Fleming tem o êxito que conhecemos. Espião e amante não desmente os livros anteriores da série, aos quais, como verá o leitor, acrescenta uma dimensão nova, representada por esta narrativa feita por uma mulher e que, nem por isso (ou justamente por isso) é menos interessante. Mistério, sexo, violência, fundem-se em seus capítulos com maestria, justificando o êxito obtido pelo livro na Inglaterra e que, não duvidamos, também se dará entre nós.";3.39;155;Paperback;2;0;https://www.goodreads.com/book/show/17411072-espi-o-e-amante;"OrderedDict([('series_work', [OrderedDict([('id', '475223'), ('user_position', '10'), ('series', OrderedDict([('id', '49623'), ('title', 'James Bond (Original Series)'), ('description', ""The original James Bond books as written by his creator, Ian Fleming.\n    \n    The books should be read in publication order.\n    \n    The exception is book <i>10 - The Spy Who Loved Me</i> which is best read out of sequence, earlier or later in the series, so as not to break up the main sequence of <i>9 - Thunderball</i>, <i>11 - On Her Majesty's Secret Service</i>, <i>12 - You Only Live Twice</i>, and <i>13 - The Man With the Golden Gun</i> which <b><i><u>MUST</u></i></b> be read in that order.\n    \n    <i>2 - Live and Let Die</i> must be read before <i>6 - Doctor No</i>.""), ('note', 'ONLY includes books by Ian Fleming.'), ('series_works_count', '35'), ('primary_work_count', '14'), ('numbered', 'true')]))]), OrderedDict([('id', '526187'), ('user_position', '10'), ('series', OrderedDict([('id', '49397'), ('title', 'James Bond - Extended Series'), ('description', ""James Bond 007 is an agent for the British Secret Service.  Books by Ian Fleming and continuation writers to whom Fleming's estate has given a Licence to Write.\n    \n    Forever and a Day (Horowitz and Fleming, 2018) is a prequel to Casino Royale (#1, Fleming).\n    \n    Trigger Mortis (Horowitz and Fleming, 2015) continues directly on from Goldfinger (#7, Fleming).\n    \n    Colonel Sun (Amis, 1968) and Devil May Care (Faulks, 2008) and Solo (Boyd, 2013) are set shortly after the end of the original Fleming stories.""), ('note', None), ('series_works_count', '85'), ('primary_work_count', '48'), ('numbered', 'true')]))])])])"
91125;91125;O óbvio ululante;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379108921l/91125._SX98_.jpg;;;por;FALSE;Os textos que resultaram em 'O óbvio ululante' são um mergulho do autor em sua própria história e foram publicados entre 1967/68. Parágrafos de ritmo peculiar, referências cotidianas e banais, mistura de permanência e efemeridade e freqüentes digressões, raramente encontradas em páginas de literatura pura. Nelson, óbvio. Rodrigues, ululante.;4.40;424;;160;4;https://www.goodreads.com/book/show/91125.O_bvio_ululante;
16173581;16173581;Freud, me tira dessa!;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353978486l/16173581._SX98_.jpg;2012;Novo Século;por;FALSE;Freud, me tira dessa! narra a história de Catarina, uma jovem que passa a morar sozinha em função do novo emprego. Dona de uma vida amorosa catastrófica e disposta a rever suas escolhas, Cat busca ajuda na psicoterapia. Como se não bastasse o dolorido processo de conhecer a si mesma e de adentrar na relação com seus familiares, Catarina se apaixona pelo terapeuta. No auge de sua angústia, a personagem recorre ao pai da Psicanálise para sair dessa. Por meio das confusões de Cat, é possível não simplesmente rir, mas também se identificar com a profunda trajetória de autoconhecimento e aceitação da própria história. O livro rendeu à autora o Prêmio Jovem Brasileiro 2012 na categoria Literatura.;3.33;239;Paperback;73;4;https://www.goodreads.com/book/show/16173581-freud-me-tira-dessa;
7507516;7507516;O Muro;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378855227l/7507516._SX98_.jpg;2003;Bibliotex Editor (Diário de Notícias);por;FALSE;<i>O Muro</i> (1939) é uma colectânea de cinco contos que servem de pano de fundo para a reflexão sobre temas frequentes no pensamento de Sartre: a crítica à sociedade burguesa, os paradoxos da existência, a angústia, a doença e a morte.;4.08;160;Hardcover;123;5;https://www.goodreads.com/book/show/7507516-o-muro;
27270294;27270294;Roque Santeiro ou O Berço do Herói;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445742791l/27270294._SY160_.jpg;2015;Nova Fronteira;por;FALSE;“O berço do herói”, peça de Dias Gomes, foi escrita em 1963. Com o Golpe Militar, acabou sendo proibida na noite em que deveria ser encenada pela primeira vez. Em 1975, Dias fez uma adaptação da peça para a televisão, mas a novela também foi proibida. Mais dez anos se passaram e, em 1985, a novela foi finalmente liberada e se tornou um dos maiores sucessos de audiência. O personagem Cabo Jorge morre na Itália, como pracinha da Força Expedicionária Brasileira, e, por conta disso, vira um herói em sua cidade. Surpreendentemente, Jorge reaparece vivo na cidade. Aqui, temos uma comédia política onde o mito do heroísmo é colocado em xeque.;3.95;144;Mass Market Paperback;21;1;https://www.goodreads.com/book/show/27270294-roque-santeiro-ou-o-ber-o-do-her-i;
18520263;18520263;O Bruxo;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379624923l/18520263._SX98_.jpg;2012;Globo Livros;por;FALSE;A dramaturga Maria Adelaide Amaral faz questão de dedicar-se constantemente ao refino de suas criações, o que vem garantindo o sucesso de suas peças de teatro e minisséries. Prestes a dar início à redação da nova novela das sete pela Rede Globo de Televisão (cujo título provisório é Sangue bom), ela preparou uma edição revista de O bruxo, publicado originalmente em 2000. “O bruxo prossegue na tradição de Maria Adelaide, lutadora ela mesma, ela mesma buscadora incansável, ela mesma tecedora de histórias de defrontamentos, despojamentos, sombras, iluminações e descobertas”, afirma a escritora Lya Luft, que assina a orelha do livro. <br /><br />O romance trata das experiências e superações da personagem Ana, professora de literatura e poeta que, aos 49 anos, é obrigada a rever sua relação com as pessoas e com a vida após o término de seu casamento. Não bastassem os desentendimentos familiares e os conflitos internos inerentes a qualquer mulher em fase semelhante, ela se descobre com câncer, e sua luta é narrada com impressionante minúcia. <br /><br />A sensibilidade de Maria Adelaide na condução da trama e na construção de uma personagem tão forte e independente quanto vulnerável e dedicada à família cria no leitor identificação, proximidade, empatia, levando-o a conectar-se a situações e reflexões vivenciados em sua própria história, ou presenciados na de um semelhante, seja nos enfrentamentos de obstáculos seja nas conquistas.;4.00;200;Paperback;3;0;https://www.goodreads.com/book/show/18520263-o-bruxo;
22555438;22555438;Bonecas Russas;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403291296l/22555438._SX98_.jpg;2014;Companhia das Letras;por;FALSE;Desde pequena, Leda foi tímida e sonhadora. Adorava lendas e colecionava mitos. Tendo herdado o interesse, mas não o talento artístico da mãe, tornou-se dona de uma galeria de arte. Já Lola sempre foi decidida e mandona. Obcecada por teatro, escrevia e distribuía papéis entre as amigas para as pequenas produções que seriam apresentadas nos aniversários. Quando cresceu, virou jornalista. 'Bonecas russas' é a história de Lola e de Leda, mas é também a história de Francisca, mãe de Leda, que a abandonou quando criança e nunca conseguiu restabelecer uma relação saudável com a filha. É a história de Odete, mãe de Lola, que se envolveu em um escândalo acompanhado por toda a cidadezinha de interior em que morava. É a história de Rosália, irmã de Francisca, a tia solteira que acabaria por criar as duas meninas juntas. E é a história de Miranda, filha do primeiro casamento do marido de Leda, que cresceria e também se tornaria jornalista, como Lola. O resultado é um emaranhado de relações que nem sempre são sempre claras, ideais ou mesmo construtivas, mas que vão se desdobrando até a revelação dos mistérios que cada uma dessas seis mulheres pretendera guardar apenas para si. Em sua estreia na ficção, Eliane Cardoso cria uma narrativa inteligente, original e surpreendente, composta de múltiplas vozes, todas especiais à sua maneira.;2.89;104;Paperback;19;0;https://www.goodreads.com/book/show/22555438-bonecas-russas;
27889219;27889219;Teoria da Poesia Concreta – Textos Críticos e Manifestos (1950-1960);BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456270177l/27889219._SX98_.jpg;2006;Ateliê Editorial;por;FALSE;"O concretismo alterou profundamente a realidade da poesia brasileira. Revisou o passado literário do país e retomou o diálogo com o modernismo de 1922; pôs ideias em circulação e colocou à arte novos desafios. Hoje, está presente também na linguagem da propaganda, nos slogans da televisão, na diagramação de livros, nas letras de bossa nova. Este volume reúne os textos inaugurais do movimento concreto e recupera uma história que andava obscurecida pelos preconceitos de seus opositores.";4.17;289;Paperback;12;2;https://www.goodreads.com/book/show/27889219-teoria-da-poesia-concreta-textos-cr-ticos-e-manifestos;
19190086;19190086;As Portas da Percepção;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386199794l/19190086._SX98_.jpg;2013;Antígona;por;FALSE;<b>As Portas da Percepção / Céu e Inferno</b><br /><br />Numa radiosa manhã de Maio, em 1953, Aldous Huxley tomou pela primeira vez quatro décimos de grama de mescalina, dissolvidos em meio copo de água, sentou-se e aguardou os seus efeitos. Pouco depois, tudo o que o rodeava se transformou. Eis a génese de <i>As Portas da Percepção</i> (1954), um dos textos mais inspiradores para a contracultura americana dos anos 60. Registo minucioso de alterações sensoriais e ensaio filosófico que aborda os efeitos libertadores desta substância alucinogénica, é uma obra visionária sobre o funcionamento da mente e o desejo de transcendência do ser humano. Esta edição inclui ainda <i>Céu e Inferno</i> (1956), que explora a história e a índole de experiências transcendentais.;3.91;168;Paperback;297;20;https://www.goodreads.com/book/show/19190086-as-portas-da-percep-o;
3725331;3725331;A Viúva Simões;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1274033284l/3725331._SX98_.jpg;1999;Mulheres;por;FALSE;This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide.;3.65;214;Paperback;17;3;https://www.goodreads.com/book/show/3725331-a-vi-va-sim-es;
26211444;26211444;A Vida Sem Crachá;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441187882l/26211444._SX98_.jpg;2015;Agir;por;FALSE;“Chorei feito criança pequena, abandonada, no escuro. Não era medo. Nem necessidade. Não tinha urgência de arrumar emprego. Era a dor de perder algo que amava. Era a dor de ter sido rejeitada. Sofria porque, ao arrancarem meu crachá de 23 anos, arrancaram junto a minha pele. Estava em carne viva. Doía, latejava, ardia.”“Claudia escreve como toda boa jornalista deveria escrever. Usa frases fortes e curtas, às vezes repletas de sofrimento, mas também permeadas de bom humor e de certa leveza que, de imediato, revelam ao leitor talvez o traço mais importante da autora: a capacidade de se reinventar. Ela enfrenta desafios e imprevistos sem perder o encanto pela vida e encontra forças e esperanças onde outras pessoas só veriam tristeza e desalento. Sua travessia foi dolorosa, repleta de sustos e situações inesperadas, mas a prova de que valeu a pena está nas páginas deste livro.” LAURENTINO GOMES, AUTOR DE 1808, 1822 E 1889.Em 13 de agosto de 2014, passou um flash pela minha mente. O que faço se perder o emprego? Por instantes pensei no que faria e como faria. Logo depois, a notícia da queda do avião do presidenciável Eduardo Campos me fez sair do transe e voltar à realidade corporativa. Era diretora de uma unidade de negócios na maior editora do país. Tinha muito serviço me esperando e esqueci a premonição anotada a caneta em um caderno. No dia 25 de agosto do mesmo ano, sou chamada pelo presidente executivo da empresa. Ele comenta que estou sempre sorrindo e diz: “Você está demitida.”Foi minha primeira vez. Tive sorte. Tinha uma viagem de férias para os Estados Unidos. Fui e escapei da falta de rotina dos primeiros dias sem crachá, da pressão da família e dos amigos, que querem o seu bem, mas sem querer acabam escarafunchando a ferida. Lá, longe de casa, desabei. Por que eu?A escrita me salvou. Me contratei para escrever o blog A vida sem crachá, que se transformou neste livro que você tem em mãos. Processei com palavras a saída da vida executiva e a perda de coisas como contracheque, e-mail e celular da firma. Tem comédia, tragédia e muitas ideias para começar de novo. Espero, sinceramente, ajudar os próximos da fila a enfrentar esse momento tão difícil e transformador.Em dezembro de 2014, assumi minha pousada pé na areia, A Capela, com 14 apartamentos, no litoral Norte de Salvador, como meu plano A. Foi o melhor verão da minha vida. Trabalhei, aprendi, me diverti e, sobretudo, conheci pessoas e ouvi histórias incríveis. Fui, dia a dia, experimentando o prazer de, pela primeira vez na vida, ser dona da minha força de trabalho e da minha agenda. Estou cumprindo à risca o plano que escrevi naquela triste quarta-feira. Estou feliz.;3.38;192;Paperback;16;3;https://www.goodreads.com/book/show/26211444-a-vida-sem-crach;
15833995;15833995;O Mulo;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345257837l/15833995._SX98_.jpg;2007;Editora Leitura;por;FALSE;;3.79;383;Paperback;12;1;https://www.goodreads.com/book/show/15833995-o-mulo;
17448783;17448783;A vida não é justa;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361966016l/17448783._SX98_.jpg;2012;Agir;por;FALSE;"Uma ""senhorinha"" viciada em sexo virtual; um casal que, junto, supera a dor da doença, mas se separa; pais que vão ao Tribunal decidir a escola do filho; um garoto lutando sozinho pelo seu registro de nascimento... Repleto de histórias surpreendentes, A vida não é justa revela o dia a dia de trabalho de uma juíza em uma Vara de Família.";4.30;192;Paperback;106;7;https://www.goodreads.com/book/show/17448783-a-vida-n-o-justa;
44170399;44170399;Tinderela e o Coração de Cristal #1;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551489574l/44170399._SX98_.jpg;2019;Amazon;por;TRUE;Beatriz é uma mulher na casa dos trinta, que coleciona decepções amorosas. Ela não se encaixa no padrão de beleza imposto pela sociedade e não se importa muito com isso, porém sente uma necessidade imensa de ser amada, essa carência a coloca em situações que a machucam emocionalmente cada vez mais.<br />Em uma brincadeira de amigos, ela acaba no Tinder, um pouco receosa a princípio, depois passa a crer que poderá, enfim, encontrar o amor. <br />Tinderela e o Coração de Cristal é uma história contada em 12 volumes, que serão lançados ao longo de 2019, um a cada mês, sempre na última semana. Na saga, acompanharemos um ano na vida de Beatriz, e sua busca desesperada por amor. E, assim como ela, descobriremos, aos pouquinhos, que antes de encontrar um grande amor, precisamos encontrar a nós mesmos.;4.00;55;ebook;3;0;https://www.goodreads.com/book/show/44170399-tinderela-e-o-cora-o-de-cristal-1;
51266313;51266313;Apátridas;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581720140l/51266313._SX98_.jpg;2020;Companhia das Letras;por;FALSE;"Depois de passar a infância na Filadélfia, o narrador de Apátridas retorna com sua mãe e irmã ao Centro-Oeste brasileiro. Numa pequena cidade do Mato Grosso, ele vai travar contato com sua família materna, principalmente seu avô, José, que fez fortuna como dono de cartório. A sombra do pai ausente, um homem de moral duvidosa, parece estar em tudo. À medida que acompanhamos as histórias do clã, somos enredados numa prosa que vai e vem no tempo, sem nunca perder a intensidade. Nesse primeiro romance, Alejandro Chacoff não idealiza; ao contrário, desdramatiza. Num Brasil violento e indiferente, cujo vazio das planícies é também o vazio histórico e de narrativas, ele busca os matizes da memória e constrói um romance inesquecível.";3.68;192;Paperback;38;6;https://www.goodreads.com/book/show/51266313-ap-tridas;
5631242;5631242;Órfãos do Eldorado;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;2008;Companhia das Letras;por;FALSE;Numa cidade à beira do rio Amazonas, um passante vem procurar abrigo à sombra de um jatobá e, incauto ou curioso, dispõe-se a ouvir um velho com fama de louco. É o que basta para Arminto Cordovil começar a contar a história de 'Órfãos do Eldorado' - a história de seu próprio amor desesperado por Dinaura, mas também a crônica de uma família, de uma região e de toda uma época que, à base da seiva da seringueira, quis encarnar os sonhos seculares de um Eldorado amazônico.;3.27;;;117;14;https://www.goodreads.com/book/show/5631242-rf-os-do-eldorado;"OrderedDict([('series_work', OrderedDict([('id', '1778927'), ('user_position', '14'), ('series', OrderedDict([('id', '314965'), ('title', ""Canongate's The Myths""), ('description', 'Bold retellings of legendary tales, by the world’s greatest contemporary writers.'), ('note', None), ('series_works_count', '21'), ('primary_work_count', '18'), ('numbered', 'true')]))]))])"
21953704;21953704;Absoluto (Trilogia da Lei #1);BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461348054l/21953704._SX98_.jpg;2014;Editora Charme;por;FALSE;Ela era um fenômeno, como estudante de direito.<br /><br />Ele era o advogado mais temido do estado.<br /><br />Prestes a se formar com honras, Kate se viu imersa no mundo do Direito civil, antes mesmo de estar com seu diploma em mãos. Conhecendo o trabalho do Dr. Gabe Szaloki, ela foi pega, inesperadamente, em uma onda avassaladora de atração, mas ainda assim relutou a se permitir viver esse tórrido romance. Porém, Gabe não era imbatível apenas nos tribunais. Ele queria Kate a qualquer custo e mostraria a ela porque ele sempre saía vitorioso em seus casos.<br /><br />Em meio a casos jurídicos, os dois se enfrentam em um duelo de palavras, que serve apenas para acender a chama incandescente que Gabe sente por Kate. Kate se vê seduzida pouco a pouco pelo poderoso advogado, entregando seu coração de maneira despretensiosa.<br /><br />Maquinações invejosas, um conflito e um mal entendido fazem com que os dois se afastem. E quando a verdade vem à tona, Gabe tem que provar que seu amor por Kate é simplesmente absoluto.;4.23;220;Paperback;59;6;https://www.goodreads.com/book/show/21953704-absoluto;OrderedDict([('series_work', OrderedDict([('id', '909253'), ('user_position', '1'), ('series', OrderedDict([('id', '178664'), ('title', 'Trilogia da Lei'), ('description', None), ('note', None), ('series_works_count', '3'), ('primary_work_count', '3'), ('numbered', 'true')]))]))])
39317099;39317099;Os Prémios;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528671850l/39317099._SX98_.jpg;2018;Cavalo de Ferro;por;FALSE;O primeiro romance publicado de Cortázar, até hoje inédito em Portugal, que antecipou O Jogo do Mundo: Rayuela.<br /><br />Um grupo rumoroso e heterogéneo de personagens, espécie de catálogo representativo da sociedade de Buenos Aires da época, premiado na lotaria nacional com um bilhete para uma viagem luxuosa de cruzeiro, embarca no navio Malcolm, cheio de expectativas.<br /><br />Contudo, entre distrações e atrações iniciais, um clima de mistério faz crescer a tensão entre os passageiros e a tripulação: o navio é colocado em quarentena devido a uma inexplicável doença, a rota e o destino final da viagem são desconhecidos, o capitão não se apresenta e nenhum dos membros da tripulação fala espanhol e, sobretudo, o acesso à popa da embarcação está interdito aos passageiros.<br /><br />Todas estas absurdas circunstâncias constituirão um irresistível desafio para os hóspedes deste navio que os levará a um jogo cada vez mais perigoso e com um final surpreendente.<br />O alternar entre narração e reflexão, a vivacidade dos diálogos, o absurdo e a comicidade das personagens, fazem de Os Prémios um romance desconcertante e uma leitura ímpar, inevitável antecâmara de toda a obra subsequente de Cortázar.;3.86;432;Paperback;29;5;https://www.goodreads.com/book/show/39317099-os-pr-mios;
1883516;1883516;Cartas de amor de Ofélia a Fernando Pessoa;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;1996;Assírio & Alvim;por;FALSE;;3.71;334;Paperback;121;8;https://www.goodreads.com/book/show/1883516.Cartas_de_amor_de_Of_lia_a_Fernando_Pessoa;
22813382;22813382;O Homem-Mulher;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406233581l/22813382._SX98_.jpg;2014;Companhia das Letras;por;FALSE;Novo e antológico livro de um dos maiores autores da literatura brasileira.<br /><br />A obra de Sérgio Sant’Anna é de difícil classificação. Transgressor contumaz, ele vem desde a década de 1960 testando os limites da prosa, dos gêneros — e da própria ideia de literatura. Seus romances, contos, poemas, novelas e peças de teatro romperam tradições e derrubaram barreiras entre alta e baixa cultura, entre popular e erudito, numa linguagem descarnada tão reconhecível quanto escorregadia, que influenciou inúmeras gerações de escritores. <br /><br />Apesar da explícita vocação experimental, Sant’Anna sempre foi também autor de prosa acolhedora, cujo interesse parece residir não em alienar o leitor, mas, ao contrário, em incluí-lo nos intricados e deliciosos jogos literários que concebe. Os contos de O homem-mulher configuram a expressão máxima dessa ideia. É o caso da história em que o protagonista se apaixona pela vendedora de lencinhos que junta dinheiro para o tratamento de câncer do marido. Em meio à alta carga erótica da trama, o conto também se revela delicado como os produtos da garota. Ou, então, do magistral e imediatamente antológico “Eles dois”, que narra, com força cinematográfica, a história de um casal morando num casarão nos anos 1970.<br /><br />Capaz de surpreender até seus leitores mais antigos, O homem-mulher é também uma perfeita porta de entrada para a obra rica, vasta e memorável de Sérgio Sant’Anna.;3.73;184;Paperback;51;5;https://www.goodreads.com/book/show/22813382-o-homem-mulher;
18285152;18285152;Lendas Sagradas;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375710826l/18285152._SX98_.jpg;2011;;por;FALSE;No fi­nal do século XX, uma tragédia acometeu a família do médico Luigi, e todas as evidências apontavam como responsáveis os membros da Ndrangheta, a temível Má­fia Calabresa. Revoltado, o neurologista italiano disponibilizou os seus conhecimentos para projetar um Inibidor de Impulsos Cerebrais, afi­m de desvendar os mistérios do crime que abalou a sua vida, bem como para ser utilizado pelo Poder Judiciário em investigações preliminares. Mas a sua invenção acaba revelando muito mais do que crimes e assassinatos cometidos: desmistifi­ca teorias milenares da Bíblia e até mesmo a mais famosa aparição mariana. Gualtiero, um mega empresário das comunicações propõe a Luigi publicar todas as descobertas num livro, que seria intitulado Lendas Sagradas. A Santa Sé toma conhecimento do projeto e envia o Cardeal Hendrik, para tentar impedir a publicação da obra. No entanto, o que ninguém esperava é que o encontro do clérigo com o neurologista mudaria alguns dogmas incontestáveis da Religião Católica.;2.00;448;;1;0;https://www.goodreads.com/book/show/18285152-lendas-sagradas;
33641855;33641855;Belo Belo;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;;;por;FALSE;;4.33;;;9;2;https://www.goodreads.com/book/show/33641855-belo-belo;
20734335;20734335;Semíramis;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391556275l/20734335._SX98_.jpg;2014;Companhia das Letras;por;FALSE;Com rara habilidade de trazer até o presente o sentimento vivo do passado, Ana Miranda já recriou algumas passagens decisivas da literatura brasileira. No premiado Boca do Inferno, dedicou-se às aventuras do inquieto Gregório de Matos na Bahia do século XVII. No igualmente elogiado A última quimera, debruçou-se sobre a vida e a obra de Augusto dos Anjos (1884-1914). Em Semíramis, é a vez de José de Alencar (1829-1877), ícone do Romantismo brasileiro e protótipo do “homem de letras” do século XIX.<br />Ana Miranda fez-se íntima da obra e do tempo de Alencar. Sua prosa é marcada por uma levíssima tensão poética, na frase essencial, cortante e delicada, como se cada gesto e palavra estivesse prestes a se evaporar ou dissolver.<br />Lastreada por ampla pesquisa histórica, a autora não só dá corpo poético às inquietações metafísicas que consumiam o escritor como traça um quadro impecável dos costumes e principais acontecimentos da época: passam por essas páginas as figuras de Gonçalves Dias, Castro Alves e Machado de Assis, a partir das vidas de Iriana e Semíramis, tocadas, cada qual a seu modo, pela figura central de Alencar.<br />Semíramis possui um vigor poético total, com uma fluência irresistível desde a primeira frase. São páginas que bebem a energia da paisagem física ou psíquica do autor de Iracema, relembradas dentro de uma nova ordem narrativa, na língua original e nas pupilas de Ana Miranda.;3.64;272;Paperback;11;1;https://www.goodreads.com/book/show/20734335-sem-ramis;
3170660;3170660;Benjamim;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;2004;Companhia das Letras;por;FALSE;Girando em torno da obsessão pela morte de uma mulher, um enigma na vida do protagonista, Benjamim, o segundo romance de Chico Buarque, narra a história de um ex-modelo fotográfico que, como uma câmara invisível, vê o mundo desfilar diante de seus olhos sob uma atmosfera opressiva. Sem conseguir distinguir o que vê fora de si do seu passado, e de si mesmo, Benjamim avança, pouco a pouco, em direção ao destino trágico que sua obsessão lhe reserva. O clima opressivo é resultado do próprio estilo de narrar. O autor retoma e amplifica o universo imaginário de seu romance anterior para criar um dos livros mais originais recentemente escritos no Brasil.;3.44;165;Brochura;95;6;https://www.goodreads.com/book/show/3170660-benjamim;
87264;87264;Memórias Póstumas de Brás Cubas;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;2005;Luso-Brazilian Books;por;FALSE;A publicação de 'Memórias póstumas de Brás Cubas' não só inaugura o Realismo no Brasil, como inicia a etapa mais complexa da obra de Machado de Assis. Com ela, aprofunda-se a sua análise da realidade e refina-se a sua linguagem, sendo considerada a obra que prenuncia algumas técnicas da literatura moderna.;4.27;176;Paperback;14959;393;https://www.goodreads.com/book/show/87264.Mem_rias_P_stumas_de_Br_s_Cubas;
